id,twitterId,instance,bucket,timestamp,screenname,fullname,text,fromid,location,country,state,city,latitude,longitude,lang
21081098,325021366371885000,436,842,1366326107000,Gisee_Orso,Gisela ?,#18ATodosALaCalle,106322901,,\N,\N,\N,0,0,nn
21081107,325021368464863000,436,842,1366326107000,lidiasaya,Lidia Saya,#18A Muchísima gente se manifiesta a favor de más democracia !!,159916083,En el reino de la humildad,\N,\N,\N,0,0,nn
21081120,325021366359298000,436,842,1366326107000,Lu_Norowitz,Amoreta #18A,"Y mientras tanto, en un país lejano, @CFKArgentina de viajecito por Perú #18A #tristeza",1086193465,,\N,\N,\N,0,0,nn
21081132,325021367068148000,436,842,1366326107000,maruindelangelo, ?aru ?ndelangelo ,Que lindo es ver a todos los Argentinos unidos #18A,208163705,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081149,325021367206556000,436,842,1366326107000,frannperalta,Fran Peralta ,@CatePrata jajaja por un futuro mejor! Por el paso de rapiditas bimbo a TacoBox ? #18ATodosALaCalle,89990163,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081154,325021367630180000,436,842,1366326107000,Noelia_lorenz,Noelia J. Lorenzo,"RT @nandotocho: \""Cristina devolvé la guita que hay que entubar los arroyos...\""#18A #LaPlata http://t.co/Wu0FYoIfzw",579483059,La Plata | Argentina.,argentina,buenos aires,la plata,-34.9313889,-57.9488889,nn
21081093,325021371983868000,436,842,1366326108000,Ale19Manz,Ale Mussi Manzor,"RT @agustina_albano: Constitución va con C, no con K #18A",626513726,,\N,\N,\N,0,0,nn
21081100,325021371660911000,436,842,1366326108000,catualdana,Cat  ?,Olivos olivos olivos #18A #18A #18A,56744306,,\N,\N,\N,0,0,nn
21081108,325021372558500000,436,842,1366326108000,rayosycenteyas,maxi quinteros,el escenario en las últimas tres manifestaciones que cuestionan políticas al gobierno nacional #18A en mendoza http://t.co/KGwxDwdrVT,67411120,Ciudad de Mendoza,argentina,mendoza,mendoza,-32.8833333,-68.8166667,nn
21081121,325021371275026000,436,842,1366326108000,cin_rol,Cinthia Roldan,#18A,337703613,,\N,\N,\N,0,0,nn
21081109,325021375712596000,436,842,1366326109000,javiermaidana,Javier Maidana,"RT @cecisaia: Porque creo en la República, la independencia d/poderes y la democracia. Por todos. #18A #18AYoVoy #18ATodosALaCalle #SinJ ...",72713412,"Rosario, Argentina",argentina,santa fe,rosario,-32.9511111,-60.6663889,nn
21081111,325021377772003000,436,842,1366326109000,LoolaFarias,LOLA,"Si ese no es el pueblo, el pueblo donde estaaaaa? #18A",192988928,"Fé, confianza y polvo de hadas",\N,\N,\N,0,0,nn
21081140,325021375217693000,436,842,1366326109000,pipimarchetti,Pía Marchetti ?,"La gente esta en la calle, la presidenta twiteando. como nos toma el pelo #18Atodosalacalle @telefecom @tele8noticias",35794557,,\N,\N,\N,0,0,nn
21081141,325021377516167000,436,842,1366326109000,mikisueldo,m i c a,"chicos Kristina esta muy preocupada, se tomó el palo ...... #18A",428455274,General Pico,argentina,la pampa,general pico,-35.6666667,-63.7333333,nn
21081142,325021377872662000,436,842,1366326109000,UKEFARIAS,Uke Farias,"@CFKArgentina sra. Hoy hay protesta #18A en todo el pais, por favor no haga q no sabe, que no ve, que ni le interesa!",173175671,General Madariaga,\N,\N,\N,0,0,nn
21081176,325021376337560000,436,842,1366326109000,LauttiRamirez,Lautaro.,MIERDA QUÉ HAY GENTE #18atodosalacalle,208186757,,\N,\N,\N,0,0,nn
21081177,325021378254344000,436,842,1366326109000,AnaRudolf,Anettttt,A cacerlolear!!! #18A,419905288,,\N,\N,\N,0,0,nn
21081112,325021379579765000,436,842,1366326110000,br_sofi,Shanna Banana,#18ATodosALaCalle y yo acá en mi casa viendo Río #TasteMyLightningSuckers,196406132,Babylon,\N,\N,\N,0,0,nn
21081113,325021380368298000,436,842,1366326110000,CaaliSP,Caali Alvarez ,RT @Viqivvh: Tremendo el #18A :|,563867593,,\N,\N,\N,0,0,nn
21081114,325021380745769000,436,842,1366326110000,Kaareenvazquez,K ~,Cuánta gente en el #18A !!,180848041,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081122,325021382310257000,436,842,1366326110000,diegoparisi,Diego Parisi,#18ATodosALaCalle en la plaza en #Zarate,297694640,,\N,\N,\N,0,0,nn
21081123,325021382431875000,436,842,1366326110000,Bravistas_Ok,Bravista por siempre,RT @Ludovico_Ok: Lamentablemente no puedo ir a la marcha pero cuentan con mi apoyo #18ATodosALaCalle,993863496,,\N,\N,\N,0,0,nn
21081133,325021382876467000,436,842,1366326110000,gabrielediego,Diego Gabriele,Ok ya me dieron asco con su #18A Besitos,141337735,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081150,325021378963194000,436,842,1366326110000,pumapereyra,Puma,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,232066556,Por ahora en Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081151,325021381903389000,436,842,1366326110000,fabriglibo,Fabricio Glibota,#CHACO - Primeras imágenes del #18A en Resistencia (http://t.co/UIuAjo53sk) http://t.co/NBTJTLEOyU,119530449,Resistencia,argentina,chaco,resistencia,-27.45,-58.9833333,nn
21081152,325021382108922000,436,842,1366326110000,Mika_LaMaga,Mick@,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,149214560,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081165,325021381798556000,436,842,1366326110000,fj_mattioli,•Fë®nånðø jãvî€®•™,RT @telefenoticias: Aire. Cobertura de la protesta del #18A. Móviles en vivo desde todos los puntos de la marcha. http://t.co/QKXvLA2pRV,1358118121,"Buenos Aires,Argentina.",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081124,325021386278044000,436,842,1366326111000,SantiiCiccone,?Santi Ciccone?? !?#,RT @Ludovico_Ok: Lamentablemente no puedo ir a la marcha pero cuentan con mi apoyo #18ATodosALaCalle,391015620,Argentina ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081134,325021384604529000,436,842,1366326111000,rctagliaferro,Ramiro Tagliaferro,#sinjusticianohayfuturo.              #18A,60534269,"Morón, Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081143,325021384692625000,436,842,1366326111000,aliciatarrio,Alicia Tarrío,RT @bpintelos: La Plaza llena!! Si no estas aca... Donde estas? #18A El pueblo habla!! http://t.co/OFDB8ljiFt,146913326,buenos aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081166,325021385283998000,436,842,1366326111000,acanyadas,Ale Cañadas #18A,Mar del Plata / 20 o 30% mas de gente qye el #8N #18A,177546368,Pinamarense exiliado en MdQ,\N,\N,\N,0,0,nn
21081168,325021386718470000,436,842,1366326111000,laliperuzzo,LALI PS,El que se cree este cuentito ya no tiene excusa. #18A,233669907,,\N,\N,\N,0,0,nn
21081178,325021385644728000,436,842,1366326111000,bedirianlilo,Lilo ?,#18A,750350258,,\N,\N,\N,0,0,nn
21081187,325021386550698000,436,842,1366326111000,ConAlmaBoricua,? ? Lily ? ?,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,378927516,En mi mundo,\N,\N,\N,0,0,nn
21081125,325021387381166000,436,842,1366326112000,piliaguer,Chami ,RT @Juanuuuuu: Al #18A con @piliaguer,846395106,,\N,\N,\N,0,0,nn
21081144,325021387414708000,436,842,1366326112000,oster44,Östertag agustin,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,523272165,choele choel rio negro,argentina,rio negro,viedma,-40.8,-63,nn
21081156,325021388211634000,436,842,1366326112000,aguss_Bloom,Ayelen Agustina ,RT @mstupenengo: Protesta en Nueva York #18A http://t.co/x67YxTLfHZ,291410773,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081157,325021389016945000,436,842,1366326112000,angivaras,Angeles,#18A,128432736,PMA,brazil,sao paulo,poa,-23.533333,-46.333333,nn
21081158,325021389562200000,436,842,1366326112000,Soffi_Paz,Sofi Paz †,"#18A \""Cuando hay mucha gente que piensa igual, se nota\"",""604107439",,\N,\N,\N,0,0,nn,
21081159,325021389142753000,436,842,1366326112000,panchomiranda94,Francisco Miranda,"Al Olmos, #18A #18ATodosALaCalle",331336125,,\N,\N,\N,0,0,nn
21081169,325021390199738000,436,842,1366326112000,MicaelaaSofiaa,Mica - ????,"Claro la presidente se fue a peru, para no estar en el #18A y poder decir que lo que pase hoy ella no estaba a cargo u.u",404893482,Buenos Aires ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081179,325021387788022000,436,842,1366326112000,sonosebas,Sonoyo,"Hay gente en TODOS los canales pidiendo, en una multitudinaria marcha, para que haya libertad de expresión... no remate at all #18A",121890988,Ciudad de Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081180,325021390086500000,436,842,1366326112000,tomirollan,Tomás Rollán,RT @PTCRECARGADO: En este momento #c5n  #tvpublica #Canal9 NO CUBREN EL CACEROLAZO ... RARO NO? #18ATodosALaCalle,632411711,,\N,\N,\N,0,0,nn
21081188,325021391407677000,436,842,1366326112000,AlanAppezzatto,Trincheta,"RT @Todomorbo: Ponemos 2 carpas de la Afip en Plaza de mayo y no va nadie \
#VotoVenceCacerola #18ATodosalacalle",722091289,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081198,325021390627557000,436,842,1366326112000,MajoMendeez,Majo Mendez,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,410195134,Salta-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081199,325021391101497000,436,842,1366326112000,Atilino67,Evange #18AyoVoy,RT @SaraccaGustavo: La oligarca en su limousine !!! #18A http://t.co/4xmR54plTt,72700075,M.B.Gonnet  - Bs.As,\N,\N,\N,0,0,nn
21081210,325021391353168000,436,842,1366326112000,Facu_valdes,Valdue,#18A.,468572414,Cordoba,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21081222,325021391479001000,436,842,1366326112000,Gusz42,Gustavo No puedo más,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,117210276,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081200,325021391952937000,436,842,1366326113000,agusriestra,María Agustina,Basta de guachadas!! #18A,102418630,,\N,\N,\N,0,0,nn
21081201,325021394289181000,436,842,1366326113000,lrealeinza,Leonardo Reale,#18A #SantaFe #Rosario #Caballito #RamosMejia #Belgrano Grandes masas se concentras en diferentes puntos del país,45166216,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081211,325021395291603000,436,842,1366326113000,leonaardo_18A,Leo #18A CACEROLAZO,ahora a las 23:00 hs.. acamparemos en plaza de mayo #18ACAMPE #18A!!!,596752877,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081223,325021393873945000,436,842,1366326113000,magidealicia,Alicia,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",805904214,Bs. As.  Congreso,\N,\N,\N,0,0,nn
21081161,325021398131175000,436,842,1366326114000,FlorDesio,Florcita  ?,Que quilombo es la plaza de devoto con el #18A,227161549,Belgrano,\N,\N,\N,0,0,nn
21081162,325021399016174000,436,842,1366326114000,nicole_dubra,Nicole Dubra,"RT @Lanataenel13: Los canales K llaman al #18A \""La marcha de la  oposición\"". Chicos, esto es el pueblo. En todo el país.",453476989,,\N,\N,\N,0,0,nn
21081170,325021399389446000,436,842,1366326114000,gisee_bokita,gigi natalia,#18A san luis dsde  plaza pringles...,1084888850,argentina /san luis capital,argentina,san luis,san luis,-33.3,-66.35,nn
21081202,325021398227632000,436,842,1366326114000,ANYM_Argentina,Team Anon,#18ATodosALaCalle El pueblo se esta asiendo sentir,604057966,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081212,325021399368479000,436,842,1366326114000,mccasares,Carolina Casares,#18A basta!!!! http://t.co/Wb77GiLyW7,15907054,"Miami, Florida",cuba,camaguey,florida,21.5247222,-78.2258333,nn
21081224,325021398617715000,436,842,1366326114000,patoserale,Pato #LVPPT,"RT @ElGloboPro: Llego el ansiado #18A, les pido que no manifiesten x la democratizacion de la justicia porque todavia tengo un par de ca ...",131651804,,\N,\N,\N,0,0,nn
21081237,325021396864496000,436,842,1366326114000,laliperuzzo,LALI PS,Hay cosas que deberíamos defender todos: las de todos. #18A,233669907,,\N,\N,\N,0,0,nn
21081238,325021399246848000,436,842,1366326114000,pausa7a,Pau Cornejo,"RT @JuanSantaolaya: #18A decime K, si algun dia vas a poder tener a toda esta gente, unida por una conviccion y no por unos sucios pesos. #…",904458620,,\N,\N,\N,0,0,nn
21081163,325021399502688000,436,842,1366326115000,tatilvedoya,Tati Lopez Vedoya,#18ATodosALaCalle en #Posadas #Misiones cc @radiomitre #18A http://t.co/yVZhjenF6e,216777247,Ciudad Aut. de Buenos Aires  ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081164,325021403785089000,436,842,1366326115000,magoblanco17,Gaston Blanco #17,#18a Basta de los K. Basta de Ladrones Corruptos,284264136,With Carmen Sandiego,\N,\N,\N,0,0,nn
21081182,325021403042697000,436,842,1366326115000,Un_vietnamita,El Terito,"RT @felipeevenancio: Quien se considere militante popular,el #18A se lo debería star pasando x las bolas, lo importante pasa mañana, #Fu ...",261080724,,\N,\N,\N,0,0,nn
21081213,325021402078011000,436,842,1366326115000,darthjulian9,Julián™ #13D-2013,"Q pasa por la cabeza del cacerolo #18A del partido Clarín, cuando relaciona el ascenso de Hitler al poder con la realidad política nacional?",603409441,"Zihuatanejo, (Zona Oeste)",mexico,guerrero,zihuatanejo,17.633333,-101.55,nn
21081214,325021403747344000,436,842,1366326115000,VrnqA,Vero #18A,A manifestarme voy!!! #18A #18ATodosALaCalle,87541347,"Buenos Aires, Argentina",argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081225,325021402149290000,436,842,1366326115000,GaboAparicio,Gabriela Aparicio,RT @AngeldebritoOk: RT @MoskitaMuertaOk: #Rating el dato: picos de 6.1 para la cobertura de @todonoticias #18A por encima de todas las seña…,162859947,Volterra - Italia,italy,lazio,rome,41.9,12.483333,nn
21081226,325021403915108000,436,842,1366326115000,Nayla0713,Nayla Obregon,RT @poggidiego: Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,1239701976,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081239,325021400781951000,436,842,1366326115000,JenniArrieta,Jenni Arrieta ,ODIO CON MI VIDA QUE ROMPAN TANTO LAS PELOTAS CON #18ATodosALacalle,436836375,Argentina ,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081171,325021407161508000,436,842,1366326116000,AngeldebritoOk,Angel de Brito,@virchugallardo GALLARDO GOLPISTA #18A jajajajajaa,144712423,ARGENTINA,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081172,325021407492841000,436,842,1366326116000,brunolerer,Bruno Lerer,RT @tomijanin: #18A basta de Korrupcion,156098701,"Nice, Francia",france,provence-alpes-cote d'azur,nice,43.7,7.25,nn
21081190,325021405584433000,436,842,1366326116000,Geritajagi,Geraldine ,RT @clarincom: #18A: la oposición también se sumó a la marcha http://t.co/5FDSpp3JKk,272241298,,\N,\N,\N,0,0,nn
21081191,325021406565921000,436,842,1366326116000,elinformatorio,El Informatorio,Comienzan a cantar el Himno Nacional #18ATodosALaCalle,92372410,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081203,325021406662382000,436,842,1366326116000,MicaGuarino,Mica,"#18A Si no vas, despues no te quejes",117889221,,\N,\N,\N,0,0,nn
21081241,325021406372979000,436,842,1366326116000,SofiaMariel18,Sofi Flekenstein ;),RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,190905717,,\N,\N,\N,0,0,nn
21081183,325021408491106000,436,842,1366326117000,RiosAyllon,Nico,"Boluuuuu, Santo Biasatti estaría teniendo una erección #18a",226612597,Salta - Argentina,argentina,salta,salta,-24.7833333,-65.4166667,nn
21081184,325021409724223000,436,842,1366326117000,Alejo_GE,Alejo Garcia Ernst,#VotoVenceCacerola .. este #18A esta muy aburrido... chicos ponganle onda q los miramos desde casa...,91670733,"San Salvador de Jujuy, Jujuy",argentina,jujuy,san salvador de jujuy,-24.1833333,-65.3,nn
21081185,325021410865078000,436,842,1366326117000,NicoCaram_,Nico Caram,#18A,200257667,BA - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081186,325021412106584000,436,842,1366326117000,ludemat,luli,RT @Frann_Cippi: #18A!! http://t.co/mfphpWOq6U,164969084,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081192,325021410370146000,436,842,1366326117000,GastonGomezOK,Gastón Gómez,#18A  #votovencecacerola TN muestra la marcha opositora en ocho lugares distintos del país y el sonido siempre es el mismo. Me suena raro !,140556161,Buenos Aires - Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081204,325021412328878000,436,842,1366326117000,_JMR96,Julian Rodriguez,¡#18A!,254805293,Ciudad de Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081216,325021409317364000,436,842,1366326117000,Soytubusca,Soytubusca,#18A #noalareforma #chaukristina: http://t.co/ZIC63Ki2xV,171904371,,\N,\N,\N,0,0,nn
21081217,325021411431313000,436,842,1366326117000,NahuelVallejo3,Nahuel Vallejo,"#18ATodosALaCalle con Mauricio, por un ABL con 8000% de aumento.",872592684,,\N,\N,\N,0,0,nn
21081242,325021408625308000,436,842,1366326117000,YASELIN,YASE,RT @josemanuelcnn: En Sta. Fe y Callao miles se reunen a protestar contra el gobierno de @CFKArgentina en el #cacerolazo  #18A @CNNEE,55578281,Venezuela 7 estrellas.,venezuela,distrito federal,caracas,10.5,-66.9166667,nn
21081173,325021412001739000,436,842,1366326118000,NatiiMarti,Natali Marti,#corte Acoyte y Rivadavia #18A #Caballito @jotaleonetti http://t.co/QZBDcmvF50,128426301,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081174,325021412546998000,436,842,1366326118000,Rimbombantte,Rolita,#18atodosalacalle. Mar del Plata tambien protesta con los #politicosKorruptos,131948692,Argentina Mar del Plata,argentina,buenos aires,mar del plata,-38,-57.55,nn
21081193,325021414962901000,436,842,1366326118000,DreamTness,Marcelo Traverssa,En el medio de la manifestacion del #18A en Cabildo y Juramento. Me Adhiero y Apoyo.,386303588,"-34.5622853,-58.4566811",india,maharashtra,mumbai,-34.5622853,-58.4566811,nn
21081206,325021415243936000,436,842,1366326118000,Marielanqui,MARIELA?QUIÑONES,"RT @eldiariodelatv: #18ATodosALaCalle Basta de corrupción, de inseguridad, de inflación y de atropello a las instituciones del pueblo!",191967688,"QUILMES, BS AS, ARGENTINA",argentina,buenos aires,quilmes,-34.7202778,-58.2694444,nn
21081207,325021414677680000,436,842,1366326118000,anabellatwitt,Anabella,#18A http://t.co/KF5MMfNWFM,295509306,En la ciudad de la furia.,\N,\N,\N,0,0,nn
21081229,325021414241481000,436,842,1366326118000,cabiados,Cabiados.net,#18A #noalareforma #chaukristina: http://t.co/nvaVH8wNdx,132516150,Galaxia Cósmica,\N,\N,\N,0,0,nn
21081243,325021414170190000,436,842,1366326118000,pope_444,Pope Viñals ?,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,151562190,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081247,325021414157582000,436,842,1366326118000,INFOen140,INFO en 140,#18A Importante bocinazo sobre la Av Maipu entre Puente Saavedra y la Quinta de Olivos,517682344,República Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081194,325021416594498000,436,842,1366326119000,danilod,Danilo Durazzo,#18A #santiago #chile http://t.co/vukitnlHL6,13444132,"-33.439322,-70.634642",india,maharashtra,mumbai,-33.439322,-70.634642,nn
21081195,325021419173982000,436,842,1366326119000,alwaysfallwithu, -      Grey .,El pueblo habla. ¿ Otra vez le vas a dar la espalda Cristina ? #18A,100596202,Gryffindor  / City of Bones,\N,\N,\N,0,0,nn
21081196,325021420855894000,436,842,1366326119000,Marcampuzano,Smile to me.,Marcha #18ATodosALaCalle con @MiicaCass,195508525,Mar del Plata,argentina,buenos aires,mar del plata,-38,-57.55,nn
21081218,325021418649686000,436,842,1366326119000,ladyhawck,ladyhawck,"RT @Adry1BC: #18ATodosALaCalle AL GRAN PUEBLO ARGENTINO SALUDDD!!! VAMOS AMIGOS,IMPRESIONANTE LA MARCHA,INDESCRIPTIBLE LA CANTIDAD DE GENTE…",32379281,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081230,325021417643057000,436,842,1366326119000,TolipaVazquez,Pablito Vázquez 10 ,Ya empezo. #Cacerolazo #FREEMIGLIORE #18A,225178929,,\N,\N,\N,0,0,nn
21081244,325021416724496000,436,842,1366326119000,AndruPuey,Andru ,@agusbestani @lonnymug @Candegagliar ya estan manifestando!? Haganse escuchar por mi tambien! #18ATodosALaCalle,157830506,Buenos Aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081248,325021418536444000,436,842,1366326119000,maca_paez,Macaa paez,"RT @MerpiGR: Que hoy nadie se quede callado, todos a la calle a defender nuestros derechos. #18A #SinJusticiaNoHayDemocracia #SinJusticiaNo…",272485599,,\N,\N,\N,0,0,nn
21081277,325021419182358000,436,842,1366326119000,mmicalonso,Mica Alonso ?,RT @Conceptradio: @RIALJORGE CON @LOLY_ANTO EN CABILDO Y JURAMENTO CON LAS CACEROLAS #18ATodosALaCalle RT,128423235,,\N,\N,\N,0,0,nn
21081278,325021420029612000,436,842,1366326119000,Nanu_Gerez,Nahir Gerez,"RT @EnriqueViale: Si vas al #18A por lo de Lazaro Baez y lo ves a Macri, acordate que su primo -Angelo Calcaterra- es uno de sus principale…",388515488,En el presente SiEMPRE,\N,\N,\N,0,0,nn
21081279,325021420209979000,436,842,1366326119000,zilvic,#18A x #22F,RT @hellr00t: Un mensaje para Cristina. #18ATodosALaCalle #18A #dineroK http://t.co/ISQMn9zI7e,186993398,,\N,\N,\N,0,0,nn
21081280,325021420646187000,436,842,1366326119000,El_Tanguero,Gustavo Garcia S,"#18ATodosALaCalle  No se suspende por lluvia, ni por frío, ni por calor, MUCHO MENOS POR MIEDO #18A Por una Argentina Honesta y Laburante!!",150494189,,\N,\N,\N,0,0,nn
21081197,325021423221490000,436,842,1366326120000,silviatyko,silvia tykocki,"RT @Politica_ln: [OLIVOS] Respeto, verdad y justicia reclaman los vecinos frente a la residencia presidencial #18A",870702475,,\N,\N,\N,0,0,nn
21081220,325021424823726000,436,842,1366326120000,Claudishhh,Claudia,"#18ATodosALaCalle Basta d tanta corrupción,inseguridad.luchemos x una Arg libre d políticos chorros y x una justicia independiente",81266859,,\N,\N,\N,0,0,nn
21081233,325021422575571000,436,842,1366326120000,NikeVOlmos,Nike VO,Yo me pregunto: los legisladores que estan tratando ahora la reforma de la justicia estaran al tanto de lo que pasa afuera del recinto. #18A,322327242,,\N,\N,\N,0,0,nn
21081246,325021423049527000,436,842,1366326120000,danielkunath73,Daniel ,RT @clarincom: Protesta contra el Gobierno: una multitud marcha a Plaza de Mayo http://t.co/12cDzbMTqz | #18A,161581983,La Rioja-Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081264,325021421162086000,436,842,1366326120000,Lukitasdimarco,Lucas Dimarco,Hay #18A en Londres,388072959,,\N,\N,\N,0,0,nn
21081265,325021424131641000,436,842,1366326120000,vladimirMb,Vladimir M Bttos,#18A   Av Santa Fe y Callao http://t.co/fzwLnmuOVO,78373497,Periodismo Independiente. ,\N,\N,\N,0,0,nn
21081266,325021424718840000,436,842,1366326120000,carlitos120773,Carlos Aravena,RT @InfoMedia24hrs: #ARGENTINA #TWITTER #18A y #VotoVenceCacerola son #TT comparativo cuantas veces se nombraron (Foto)  http://t.co/rzL ...,182792943,Zapala,argentina,neuquen,zapala,-38.9,-70.0666667,nn
21081209,325021426669216000,436,842,1366326121000,Gorinauta46,El Gorinauta,"Argentina sin Cristina!!!, Argentina sin Cristina!!!, Argentina sin Cristina!!!, Argentina sin Cristina!!! #18atodosalacalle #18A",268549578,"Lujan,BA - Argentina",argentina,mendoza,lujan,-33.05,-68.8666667,nn
21081249,325021425410908000,436,842,1366326121000,marceloinxs,Marcelo Pascual,#18A Carajo (@ Cabildo y Juramento w/ 3 others) http://t.co/CYv8rWPWPj,18552579,"-34.56205214,-58.45657825",india,maharashtra,mumbai,-34.56205214,-58.45657825,nn
21081250,325021425993929000,436,842,1366326121000,pamvelassco,Ian te ama?,Impresionante la gente que hay!! #18A,181643465,????i?v? ? ?,\N,\N,\N,0,0,nn
21081251,325021426916655000,436,842,1366326121000,vivianamiramar,Viviana  Farías,Volviendo a Miramar desde Bs As lamentando no poder estar en la movlización en la plaza de mi ciudad #18A,507657971,Miramar. Gral. Alvarado,mexico,tamaulipas,miramar,22.266667,-97.8,nn
21081252,325021428783124000,436,842,1366326121000,consuarenas,Arenita,RT @AlvaroLaucha: Con la justicia no. ... #18A @consuarenas @tinchodupetit @ignaarenas @mdzonline http://t.co/zfdgiQuZj3,37582288,,\N,\N,\N,0,0,nn
21081281,325021425679348000,436,842,1366326121000,VANNE_SOLE,Vanesa Soledad ,#18A - [18 de abril Marcha Nacional de Protesta]: http://t.co/Eg1KaZ9wcv vía @youtube,360938496,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081221,325021429479383000,436,842,1366326122000,kirchnerlohizo,Kirchner Lo Hizo,#18ATodosALaCalle porque nos cansamos de que apreten a los jueces.,1363004917,Argentina,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
21081282,325021429898834000,436,842,1366326122000,buiomsjz,BuiO ,RT @InfoMedia24hrs: #ARGENTINA #CACEROLAZO #18A #18ATodosALaCalle Pancarta con mensaje para @CFKArgentina (Foto) http://t.co/SbZDoB6tjC,1355339479,marcos juarez,argentina,cordoba,marcos juarez,-32.7,-62.1,nn
21081283,325021429865271000,436,842,1366326122000,aguscampanita,Campanita,Hay que salir a la calle pero todo se resuelve con nuestro voto #18ATodosALaCalle,156711718,cordoba ,argentina,cordoba,cordoba,-31.4,-64.1833333,nn
21081284,325021430100140000,436,842,1366326122000,indignada9,indignada,"#18A VAMOS ARGENTINOS DE BIEN!! EL MUNDO DECENTE NOS APOYA Q CFK SE VAYA BASTA DE TOLERAR ROBOS Y DESIDIA,NARCOS FUERA!! @CFKArgentina",408072373,,\N,\N,\N,0,0,nn
21081291,325021429772976000,436,842,1366326122000,TomiPites1,Tomi Pites,la manifestación del #18A es más fracasada que la hinchada de arsenal,583346602,Castelar,\N,\N,\N,0,0,nn
21081292,325021433178763000,436,842,1366326122000,joseeev,Josefina Villanueva,RT @Lanataenel13: Mañana este pueblo no va a salir en el programa de Rial a pedir disculpas por el histórico  #18A,150437296,,\N,\N,\N,0,0,nn
21081303,325021429944947000,436,842,1366326122000,IngridKnaudt,In     ?,En un rato a Acoyte y Rivadavia #18A,328830895,,\N,\N,\N,0,0,nn
21081311,325021433115857000,436,842,1366326122000,mechmachado, Mechi Machado ,#18a!!!! escuchen,14672964,buenos aires,argentina,capital federal,buenos aires,-34.5875,-58.6725,nn
